Index,ID,Name,URL,Star_count,OpenIssues_count,Fork_count,created_time,Pushed_time,Update_time,Duration(>180)
884,2281775,WebViewJavascriptBridge,https://github.com/marcuswestin/WebViewJavascriptBridge,13498,89,2846,2011-08-28T02:25:27Z,2020-07-08T10:41:52Z,2020-12-24T03:18:30Z,YES
885,16989371,MagicMirror,https://github.com/MichMich/MagicMirror,13510,13,3399,2014-02-19T15:48:09Z,2020-12-23T16:51:43Z,2020-12-23T21:53:52Z,YES
500,302322,gradle,https://github.com/gradle/gradle,11302,1969,3246,2009-09-09T18:27:19Z,2020-12-24T02:02:29Z,2020-12-23T16:42:29Z,YES
502,13527761,browser-sync,https://github.com/BrowserSync/browser-sync,11307,508,744,2013-10-12T19:35:45Z,2020-11-04T10:27:07Z,2020-12-24T03:18:47Z,YES
507,32476524,yapf,https://github.com/google/yapf,11325,295,775,2015-03-18T18:22:31Z,2020-12-21T02:00:08Z,2020-12-24T04:13:18Z,YES
509,6207167,mockito,https://github.com/mockito/mockito,11331,287,2016,2012-10-13T20:27:12Z,2020-12-21T08:24:44Z,2020-12-23T19:34:56Z,YES
510,50063252,Zappa,https://github.com/Miserlou/Zappa,11333,681,1217,2016-01-20T21:57:04Z,2020-12-23T11:44:37Z,2020-12-24T03:09:12Z,YES
512,75547,showdown,https://github.com/showdownjs/showdown,11342,191,1461,2008-11-13T21:39:21Z,2020-12-10T20:34:13Z,2020-12-23T20:42:33Z,YES
515,122775780,requests-html,https://github.com/psf/requests-html,11353,134,766,2018-02-24T20:11:02Z,2020-12-05T04:48:45Z,2020-12-24T03:27:52Z,YES
517,237791077,diagrams,https://github.com/mingrammer/diagrams,11364,163,623,2020-02-02T15:23:24Z,2020-12-23T06:08:11Z,2020-12-24T04:11:51Z,YES
518,193215554,n8n,https://github.com/n8n-io/n8n,11366,78,869,2019-06-22T09:24:21Z,2020-12-24T04:36:22Z,2020-12-24T04:02:11Z,YES
519,4814354,LightTable,https://github.com/LightTable/LightTable,11370,172,940,2012-06-27T22:32:43Z,2020-12-12T05:55:58Z,2020-12-23T22:50:40Z,YES
521,51620087,facenet,https://github.com/davidsandberg/facenet,11371,508,4502,2016-02-12T22:14:40Z,2020-12-16T08:03:21Z,2020-12-23T13:32:51Z,YES
522,18609427,ecma262,https://github.com/tc39/ecma262,11372,305,977,2014-04-09T19:04:33Z,2020-12-24T02:48:54Z,2020-12-24T01:20:14Z,YES
523,10518659,co,https://github.com/tj/co,11374,44,792,2013-06-06T04:06:16Z,2020-12-15T07:22:26Z,2020-12-23T02:49:45Z,YES
524,4702560,PHPExcel,https://github.com/PHPOffice/PHPExcel,11374,668,4044,2012-06-18T15:30:27Z,2019-01-02T01:38:48Z,2020-12-23T12:17:29Z,YES
525,68312233,vcpkg,https://github.com/microsoft/vcpkg,11391,1306,3140,2016-09-15T16:40:50Z,2020-12-24T04:36:00Z,2020-12-24T01:16:48Z,YES
526,2560988,karma,https://github.com/karma-runner/karma,11393,329,1656,2011-10-12T07:55:46Z,2020-12-24T01:35:00Z,2020-12-24T01:19:27Z,YES
529,50586840,mjml,https://github.com/mjmlio/mjml,11425,53,742,2016-01-28T14:04:05Z,2020-12-23T11:06:47Z,2020-12-24T02:04:24Z,YES
531,560495,jsdoc,https://github.com/jsdoc/jsdoc,11443,367,1267,2010-03-13T09:18:03Z,2020-12-19T18:46:25Z,2020-12-24T03:37:07Z,YES
532,1390248,salt,https://github.com/saltstack/salt,11446,2530,4997,2011-02-20T20:16:56Z,2020-12-23T13:55:38Z,2020-12-23T22:22:20Z,YES
533,36895421,jupyter,https://github.com/jupyter/jupyter,11454,177,2954,2015-06-04T21:05:00Z,2020-12-16T10:06:45Z,2020-12-24T03:32:28Z,YES
534,73929422,oni,https://github.com/onivim/oni,11454,518,328,2016-11-16T14:42:55Z,2020-04-01T15:27:11Z,2020-12-22T14:49:16Z,YES
535,37834277,stf,https://github.com/openstf/stf,11454,412,2112,2015-06-22T02:23:43Z,2020-12-13T04:52:47Z,2020-12-23T15:10:17Z,YES
536,24063576,semantic-release,https://github.com/semantic-release/semantic-release,11460,115,981,2014-09-15T16:18:28Z,2020-12-17T03:14:54Z,2020-12-23T20:52:49Z,YES
537,19205896,restic,https://github.com/restic/restic,11476,439,803,2014-04-27T14:07:58Z,2020-12-23T23:44:53Z,2020-12-23T21:53:44Z,YES
541,5349565,presto,https://github.com/prestodb/presto,11494,946,3939,2012-08-09T01:03:37Z,2020-12-24T02:57:03Z,2020-12-24T03:38:25Z,YES
542,52034309,zap,https://github.com/uber-go/zap,11500,80,851,2016-02-18T19:52:56Z,2020-12-18T03:35:37Z,2020-12-24T04:40:49Z,YES
544,1217614,xbmc,https://github.com/xbmc/xbmc,11504,661,5596,2011-01-03T21:18:51Z,2020-12-23T19:22:01Z,2020-12-23T19:21:31Z,YES
545,7704544,image,https://github.com/Intervention/image,11508,340,1269,2013-01-19T15:05:32Z,2020-12-20T20:37:21Z,2020-12-24T04:11:36Z,YES
546,1349775,gensim,https://github.com/RaRe-Technologies/gensim,11512,351,3880,2011-02-10T07:43:04Z,2020-12-19T01:54:13Z,2020-12-24T02:13:18Z,YES
548,144590939,vscodium,https://github.com/VSCodium/vscodium,11515,91,403,2018-08-13T14:26:58Z,2020-12-23T13:43:12Z,2020-12-24T04:16:19Z,YES
550,40518025,graphiql,https://github.com/graphql/graphiql,11528,174,1209,2015-08-11T02:56:22Z,2020-12-24T01:12:11Z,2020-12-24T01:12:13Z,YES
551,27835638,framework,https://github.com/aurelia/framework,11530,66,684,2014-12-10T19:22:29Z,2020-12-11T01:38:28Z,2020-12-23T07:37:37Z,YES
552,1337658,Respond,https://github.com/scottjehl/Respond,11537,116,3593,2011-02-07T12:41:33Z,2018-03-16T09:38:34Z,2020-12-24T00:37:01Z,YES
555,3604157,shelljs,https://github.com/shelljs/shelljs,11545,82,666,2012-03-02T17:04:47Z,2020-10-26T23:46:44Z,2020-12-23T18:06:20Z,YES
557,20653934,cadvisor,https://github.com/google/cadvisor,11557,475,1738,2014-06-09T16:36:33Z,2020-12-20T17:03:12Z,2020-12-24T02:15:12Z,YES
560,67588512,IGListKit,https://github.com/Instagram/IGListKit,11561,156,1342,2016-09-07T08:39:27Z,2020-12-20T18:19:03Z,2020-12-23T13:02:27Z,YES
561,15337142,micropython,https://github.com/micropython/micropython,11569,1198,3871,2013-12-20T11:47:07Z,2020-12-23T17:21:13Z,2020-12-24T04:02:17Z,YES
562,9603889,NodeBB,https://github.com/NodeBB/NodeBB,11573,144,2310,2013-04-22T16:49:40Z,2020-12-23T22:49:01Z,2020-12-23T22:49:05Z,YES
563,120227732,fyne,https://github.com/fyne-io/fyne,11573,203,562,2018-02-04T22:07:16Z,2020-12-23T23:06:25Z,2020-12-24T04:06:33Z,YES
564,36606437,omi,https://github.com/Tencent/omi,11575,93,1113,2015-05-31T14:24:58Z,2020-12-18T02:09:03Z,2020-12-24T02:21:03Z,YES
565,149111813,MMKV,https://github.com/Tencent/MMKV,11583,7,1281,2018-09-17T10:59:36Z,2020-12-22T10:29:19Z,2020-12-24T02:38:21Z,YES
567,20060596,exa,https://github.com/ogham/exa,11597,214,353,2014-05-22T12:45:16Z,2020-12-21T11:27:40Z,2020-12-23T22:17:47Z,YES
569,51658450,brain.js,https://github.com/BrainJS/brain.js,11603,76,947,2016-02-13T18:09:44Z,2020-12-23T07:22:21Z,2020-12-24T03:40:12Z,YES
570,13899674,flysystem,https://github.com/thephpleague/flysystem,11614,2,603,2013-10-27T11:07:22Z,2020-12-22T21:27:54Z,2020-12-24T04:11:36Z,YES
571,25804514,codis,https://github.com/CodisLabs/codis,11618,276,2586,2014-10-27T05:26:11Z,2020-08-27T01:31:17Z,2020-12-23T13:50:52Z,YES
573,30582779,magic-wormhole,https://github.com/warner/magic-wormhole,11630,126,429,2015-02-10T08:38:44Z,2020-09-18T15:12:09Z,2020-12-24T02:02:16Z,YES
574,1911523,vert.x,https://github.com/eclipse-vertx/vert.x,11638,270,1754,2011-06-17T14:54:55Z,2020-12-23T18:41:21Z,2020-12-24T00:52:26Z,YES
575,1327739,ILSpy,https://github.com/icsharpcode/ILSpy,11641,170,2337,2011-02-04T11:24:20Z,2020-12-23T23:23:41Z,2020-12-24T02:13:27Z,YES
577,75643096,material-components-android,https://github.com/material-components/material-components-android,11650,575,2210,2016-12-05T16:11:29Z,2020-12-23T15:59:43Z,2020-12-24T03:48:12Z,YES
578,45936895,wp-calypso,https://github.com/Automattic/wp-calypso,11654,2679,1816,2015-11-10T20:00:16Z,2020-12-24T04:24:02Z,2020-12-24T03:14:42Z,YES
579,19249835,WebFundamentals,https://github.com/google/WebFundamentals,11675,1084,2470,2014-04-28T18:45:45Z,2020-12-17T19:52:27Z,2020-12-23T15:06:30Z,YES
580,41215439,Material,https://github.com/CosmicMind/Material,11684,34,1266,2015-08-22T16:21:53Z,2020-09-07T10:27:36Z,2020-12-23T11:19:38Z,YES
581,124303364,squoosh,https://github.com/GoogleChromeLabs/squoosh,11685,129,812,2018-03-07T22:42:03Z,2020-12-19T18:30:45Z,2020-12-24T03:26:07Z,YES
582,138312,capistrano,https://github.com/capistrano/capistrano,11703,46,1744,2009-02-26T16:14:04Z,2020-08-26T15:57:52Z,2020-12-23T12:46:58Z,YES
585,48764652,react-native-maps,https://github.com/react-native-maps/react-native-maps,11714,96,4015,2015-12-29T19:54:20Z,2020-12-22T13:17:41Z,2020-12-23T18:27:25Z,YES
587,38565895,redux-devtools,https://github.com/reduxjs/redux-devtools,11716,58,899,2015-07-05T10:58:49Z,2020-12-23T19:24:05Z,2020-12-24T02:37:56Z,YES
588,23129458,aseprite,https://github.com/aseprite/aseprite,11722,921,1062,2014-08-19T23:44:50Z,2020-12-20T05:13:39Z,2020-12-24T03:35:34Z,YES
591,26730195,Cachet,https://github.com/CachetHQ/Cachet,11731,314,1354,2014-11-16T22:23:11Z,2020-12-21T07:32:39Z,2020-12-24T00:43:04Z,YES
592,45250726,redoc,https://github.com/Redocly/redoc,11731,347,1348,2015-10-30T12:53:02Z,2020-12-11T09:14:31Z,2020-12-24T04:39:56Z,YES
593,4467228,Fuse,https://github.com/krisk/Fuse,11742,14,627,2012-05-28T04:31:06Z,2020-12-23T01:31:24Z,2020-12-23T20:52:22Z,YES
595,1173522,prezto,https://github.com/sorin-ionescu/prezto,11746,182,4353,2010-12-16T08:07:04Z,2020-12-21T15:32:02Z,2020-12-23T14:24:20Z,YES
597,2340549,playframework,https://github.com/playframework/playframework,11761,492,3932,2011-09-07T09:24:08Z,2020-12-23T23:40:49Z,2020-12-24T03:57:17Z,YES
598,11530283,JSVerbalExpressions,https://github.com/VerbalExpressions/JSVerbalExpressions,11763,22,521,2013-07-19T14:59:46Z,2020-12-18T22:05:17Z,2020-12-23T06:37:17Z,YES
600,795421,node-http-proxy,https://github.com/http-party/node-http-proxy,11763,505,1702,2010-07-24T18:30:12Z,2020-12-23T18:46:19Z,2020-12-24T01:14:47Z,YES
606,51452356,ignite,https://github.com/infinitered/ignite,11789,39,896,2016-02-10T16:06:07Z,2020-12-23T19:46:21Z,2020-12-23T23:51:18Z,YES
607,6662075,faker,https://github.com/joke2k/faker,11816,136,1338,2012-11-12T23:00:09Z,2020-12-23T14:05:06Z,2020-12-24T03:57:21Z,YES
608,2826918,CocoaAsyncSocket,https://github.com/robbiehanson/CocoaAsyncSocket,11820,9,2856,2011-11-22T10:25:54Z,2020-12-13T17:09:11Z,2020-12-22T14:21:03Z,YES
610,128565937,bypass-paywalls-chrome,https://github.com/iamadamdev/bypass-paywalls-chrome,11841,0,826,2018-04-07T20:33:19Z,2020-12-14T01:12:19Z,2020-12-24T02:59:54Z,YES
611,1090311,logstash,https://github.com/elastic/logstash,11856,1856,3105,2010-11-18T01:31:50Z,2020-12-23T12:59:58Z,2020-12-24T02:43:43Z,YES
613,65848095,wiki,https://github.com/Requarks/wiki,11880,531,1315,2016-08-16T19:35:26Z,2020-12-22T16:20:04Z,2020-12-24T00:15:01Z,YES
617,85095608,visx,https://github.com/airbnb/visx,11885,66,447,2017-03-15T16:25:41Z,2020-12-23T21:34:12Z,2020-12-24T00:45:29Z,YES
618,129717717,loki,https://github.com/grafana/loki,11885,186,1288,2018-04-16T09:22:48Z,2020-12-24T02:52:00Z,2020-12-24T03:25:14Z,YES
620,24349832,yup,https://github.com/jquense/yup,11893,173,513,2014-09-22T23:54:22Z,2020-12-22T13:06:09Z,2020-12-24T04:36:05Z,YES
621,32623292,typescript-book,https://github.com/basarat/typescript-book,11898,111,1535,2015-03-21T07:01:38Z,2020-11-26T04:57:03Z,2020-12-24T04:26:37Z,YES
623,53662249,react-native-navigation,https://github.com/wix/react-native-navigation,11910,105,2617,2016-03-11T11:22:54Z,2020-12-24T00:34:48Z,2020-12-23T11:32:32Z,YES
625,20446799,DZNEmptyDataSet,https://github.com/dzenbot/DZNEmptyDataSet,11917,184,1710,2014-06-03T14:50:31Z,2020-12-02T03:09:12Z,2020-12-23T13:58:43Z,YES
626,29857799,infer,https://github.com/facebook/infer,11920,269,1609,2015-01-26T11:19:13Z,2020-12-18T16:54:05Z,2020-12-24T02:12:04Z,YES
627,21779020,react-hot-loader,https://github.com/gaearon/react-hot-loader,11935,217,832,2014-07-12T23:49:43Z,2020-12-13T03:53:31Z,2020-12-23T10:56:22Z,YES
628,81227005,faiss,https://github.com/facebookresearch/faiss,11939,99,2065,2017-02-07T16:07:05Z,2020-12-18T01:17:23Z,2020-12-24T03:14:35Z,YES
629,37734226,Semantic-UI-React,https://github.com/Semantic-Org/Semantic-UI-React,11951,116,3488,2015-06-19T16:47:19Z,2020-11-24T10:31:29Z,2020-12-23T22:56:54Z,YES
631,41889031,NewPipe,https://github.com/TeamNewPipe/NewPipe,11962,763,1621,2015-09-03T23:39:26Z,2020-12-24T00:06:59Z,2020-12-24T00:37:12Z,YES
632,12615154,laravel-debugbar,https://github.com/barryvdh/laravel-debugbar,11965,34,1161,2013-09-05T10:26:54Z,2020-12-21T08:30:35Z,2020-12-24T01:38:50Z,YES
634,64991887,LightGBM,https://github.com/microsoft/LightGBM,11966,96,3148,2016-08-05T05:45:50Z,2020-12-23T17:45:22Z,2020-12-23T20:02:32Z,YES
635,51356720,gpu.js,https://github.com/gpujs/gpu.js,11967,105,537,2016-02-09T09:13:37Z,2020-12-11T17:03:30Z,2020-12-24T03:25:41Z,YES
637,31929346,uamp,https://github.com/android/uamp,11976,32,3531,2015-03-10T00:04:35Z,2020-12-22T12:31:24Z,2020-12-24T02:24:33Z,YES
638,127227141,wtf,https://github.com/wtfutil/wtf,11981,57,666,2018-03-29T02:42:12Z,2020-12-21T11:25:42Z,2020-12-24T01:08:34Z,YES
639,957012,bash-it,https://github.com/Bash-it/bash-it,11982,87,2138,2010-10-02T18:36:17Z,2020-12-23T08:19:17Z,2020-12-23T22:54:43Z,YES
640,3880513,johnny-five,https://github.com/rwaldron/johnny-five,11983,46,1735,2012-03-30T20:09:52Z,2020-10-30T11:32:34Z,2020-12-23T03:00:55Z,YES
641,73872834,prophet,https://github.com/facebook/prophet,11991,94,3408,2016-11-16T01:50:08Z,2020-12-22T09:17:09Z,2020-12-23T21:30:52Z,YES
644,20277829,FLEX,https://github.com/FLEXTool/FLEX,12017,31,1393,2014-05-29T00:58:29Z,2020-12-17T07:59:36Z,2020-12-23T03:21:08Z,YES
645,10219106,mean,https://github.com/linnovate/mean,12021,25,3581,2013-05-22T12:15:47Z,2020-12-14T23:11:58Z,2020-12-24T01:25:13Z,YES
647,23404839,kitematic,https://github.com/docker/kitematic,12024,955,1458,2014-08-27T20:44:59Z,2020-12-10T17:35:57Z,2020-12-23T17:15:26Z,YES
648,37931301,react-redux-universal-hot-example,https://github.com/erikras/react-redux-universal-hot-example,12025,436,2617,2015-06-23T16:39:21Z,2019-12-10T17:14:43Z,2020-12-23T15:23:29Z,YES
649,69290591,InstaPy,https://github.com/timgrossmann/InstaPy,12038,97,3073,2016-09-26T20:36:26Z,2020-12-22T09:04:40Z,2020-12-24T03:38:19Z,YES
651,107258,autojump,https://github.com/wting/autojump,12040,171,573,2009-01-14T11:18:07Z,2020-12-21T21:17:17Z,2020-12-24T01:19:37Z,YES
652,2430537,grunt,https://github.com/gruntjs/grunt,12046,153,1541,2011-09-21T15:16:20Z,2020-10-05T00:03:22Z,2020-12-21T18:02:04Z,YES
653,2945088,revel,https://github.com/revel/revel,12048,90,1387,2011-12-09T04:10:26Z,2020-12-03T00:41:31Z,2020-12-24T03:57:14Z,YES
654,26291683,twemoji,https://github.com/twitter/twemoji,12050,55,1388,2014-11-06T21:49:34Z,2020-12-16T01:44:33Z,2020-12-24T02:37:44Z,YES
655,124792826,driver.js,https://github.com/kamranahmedse/driver.js,12067,70,623,2018-03-11T19:52:13Z,2020-12-16T18:27:11Z,2020-12-23T08:07:12Z,YES
656,198770415,github-do-not-ban-us,https://github.com/1995parham/github-do-not-ban-us,12074,7,1255,2019-07-25T06:23:42Z,2019-08-01T19:25:20Z,2020-12-23T16:52:39Z,NO
657,54360307,uWebSockets,https://github.com/uNetworking/uWebSockets,12090,19,1268,2016-03-21T04:39:40Z,2020-12-23T22:00:36Z,2020-12-23T22:00:41Z,YES
659,1338813,paper.js,https://github.com/paperjs/paper.js,12109,303,1094,2011-02-07T18:21:30Z,2020-12-12T22:34:05Z,2020-12-23T19:35:46Z,YES
661,6247705,testify,https://github.com/stretchr/testify,12121,248,991,2012-10-16T16:43:17Z,2020-11-20T02:24:17Z,2020-12-24T03:14:26Z,YES
662,47495360,koel,https://github.com/koel/koel,12122,72,1527,2015-12-06T12:13:19Z,2020-12-23T13:26:43Z,2020-12-23T21:21:43Z,YES
663,9795883,nedb,https://github.com/louischatriot/nedb,12129,190,829,2013-05-01T17:12:17Z,2020-11-28T17:32:18Z,2020-12-23T15:14:51Z,YES
664,29703871,stetho,https://github.com/facebookarchive/stetho,12138,74,1116,2015-01-22T22:34:10Z,2020-10-14T12:23:01Z,2020-12-23T15:25:37Z,YES
665,25659723,dotnet,https://github.com/microsoft/dotnet,12140,265,1923,2014-10-23T21:58:29Z,2020-12-22T08:06:02Z,2020-12-24T04:38:39Z,YES
666,54168759,Rocket,https://github.com/SergioBenitez/Rocket,12145,115,811,2016-03-18T02:50:18Z,2020-12-18T01:42:50Z,2020-12-24T03:57:15Z,YES
667,39759882,tui.editor,https://github.com/nhn/tui.editor,12166,162,1055,2015-07-27T06:57:23Z,2020-12-23T01:19:56Z,2020-12-24T03:50:09Z,YES
668,14956897,httprouter,https://github.com/julienschmidt/httprouter,12167,57,1170,2013-12-05T15:10:55Z,2020-11-11T05:33:27Z,2020-12-23T18:28:08Z,YES
669,92570536,emotion,https://github.com/emotion-js/emotion,12176,64,770,2017-05-27T04:23:45Z,2020-12-23T08:50:34Z,2020-12-23T22:44:40Z,YES
670,8708394,whoops,https://github.com/filp/whoops,12182,2,574,2013-03-11T16:58:27Z,2020-12-11T14:24:42Z,2020-12-24T04:11:34Z,YES
672,9994688,scoop,https://github.com/lukesampson/scoop,12185,493,1009,2013-05-11T03:52:15Z,2020-12-21T03:32:55Z,2020-12-24T03:48:44Z,YES
673,44869078,redux-devtools-extension,https://github.com/zalmoxisus/redux-devtools-extension,12189,235,887,2015-10-24T14:10:38Z,2020-12-17T16:31:44Z,2020-12-24T02:44:23Z,YES
675,82238168,monica,https://github.com/monicahq/monica,12201,433,1339,2017-02-17T00:02:58Z,2020-12-23T16:50:16Z,2020-12-23T15:42:09Z,YES
676,42488903,aframe,https://github.com/aframevr/aframe,12209,281,2951,2015-09-15T02:04:40Z,2020-12-22T07:00:24Z,2020-12-24T01:54:59Z,YES
677,28748255,sweetalert2,https://github.com/sweetalert2/sweetalert2,12209,13,1287,2015-01-03T16:15:52Z,2020-12-23T14:51:58Z,2020-12-24T01:33:11Z,YES
681,19117456,formatjs,https://github.com/formatjs/formatjs,12226,0,1200,2014-04-24T17:28:36Z,2020-12-23T04:00:28Z,2020-12-23T18:25:10Z,YES
685,1538210,SVProgressHUD,https://github.com/SVProgressHUD/SVProgressHUD,12231,83,2453,2011-03-28T19:23:04Z,2020-12-10T14:15:46Z,2020-12-24T02:15:35Z,YES
686,4637221,powerline,https://github.com/powerline/powerline,12236,186,928,2012-06-12T12:48:40Z,2020-12-22T09:58:39Z,2020-12-24T02:05:33Z,YES
687,1185279,OpenEmu,https://github.com/OpenEmu/OpenEmu,12242,121,1109,2010-12-20T20:13:58Z,2020-12-23T23:13:07Z,2020-12-24T04:35:26Z,YES
689,32969220,Arduino,https://github.com/esp8266/Arduino,12245,284,10494,2015-03-27T05:22:06Z,2020-12-24T03:34:54Z,2020-12-24T00:18:36Z,YES
690,3744545,bootstrap-datepicker,https://github.com/uxsolutions/bootstrap-datepicker,12256,834,6001,2012-03-17T01:11:40Z,2020-12-17T12:30:50Z,2020-12-22T16:43:54Z,YES
691,204086862,streamlit,https://github.com/streamlit/streamlit,12280,523,1037,2019-08-24T00:14:52Z,2020-12-23T20:29:03Z,2020-12-24T04:27:03Z,YES
693,50146229,grapesjs,https://github.com/artf/grapesjs,12291,148,2302,2016-01-22T00:23:19Z,2020-12-20T22:32:44Z,2020-12-24T03:06:32Z,YES
694,2626751,greenDAO,https://github.com/greenrobot/greenDAO,12296,222,2865,2011-10-22T16:15:14Z,2020-08-11T13:03:18Z,2020-12-23T14:23:12Z,YES
696,50418153,You-Dont-Need-Lodash-Underscore,https://github.com/you-dont-need/You-Dont-Need-Lodash-Underscore,12337,33,592,2016-01-26T09:26:42Z,2020-10-14T15:57:30Z,2020-12-24T01:41:14Z,YES
698,30638861,fingerprintjs,https://github.com/fingerprintjs/fingerprintjs,12351,21,1527,2015-02-11T08:49:54Z,2020-12-21T23:45:37Z,2020-12-24T03:20:12Z,YES
702,22475123,gun,https://github.com/amark/gun,12365,201,799,2014-07-31T15:52:10Z,2020-12-23T10:18:56Z,2020-12-24T00:00:37Z,YES
703,175635390,the-craft-of-selfteaching,https://github.com/selfteaching/the-craft-of-selfteaching,12374,193,12963,2019-03-14T14:12:13Z,2020-12-20T14:08:51Z,2020-12-23T16:40:47Z,YES
704,50807547,turbolinks,https://github.com/turbolinks/turbolinks,12375,90,614,2016-02-01T02:14:01Z,2020-10-21T03:04:53Z,2020-12-24T03:26:11Z,YES
705,62091339,kops,https://github.com/kubernetes/kops,12381,263,3828,2016-06-27T22:01:15Z,2020-12-23T21:13:56Z,2020-12-23T17:44:32Z,YES
706,33014811,notepad-plus-plus,https://github.com/notepad-plus-plus/notepad-plus-plus,12381,1194,3022,2015-03-28T00:05:08Z,2020-12-23T18:08:13Z,2020-12-24T01:30:16Z,YES
709,29420377,Awesome-CV,https://github.com/posquit0/Awesome-CV,12393,204,3073,2015-01-18T08:42:23Z,2020-11-09T23:21:17Z,2020-12-24T04:20:39Z,YES
712,8966356,packer,https://github.com/hashicorp/packer,12405,552,3043,2013-03-23T05:43:03Z,2020-12-22T05:13:24Z,2020-12-24T02:38:20Z,YES
713,2006876,swagger-codegen,https://github.com/swagger-api/swagger-codegen,12411,2786,5419,2011-07-06T14:26:48Z,2020-12-19T19:27:10Z,2020-12-23T20:56:59Z,YES
715,17575535,chartist-js,https://github.com/gionkunz/chartist-js,12418,387,2593,2014-03-09T22:40:07Z,2020-12-11T20:35:17Z,2020-12-23T16:41:09Z,YES
717,1049095,kivy,https://github.com/kivy/kivy,12437,827,2582,2010-11-03T20:27:32Z,2020-12-23T00:02:32Z,2020-12-24T04:33:43Z,YES
718,22553797,grav,https://github.com/getgrav/grav,12441,332,1281,2014-08-02T18:29:10Z,2020-12-23T19:06:04Z,2020-12-23T21:00:54Z,YES
720,78664391,create-react-native-app,https://github.com/expo/create-react-native-app,12446,17,1369,2017-01-11T17:54:30Z,2020-12-12T14:16:07Z,2020-12-23T12:42:19Z,YES
721,56342508,jaeger,https://github.com/jaegertracing/jaeger,12452,372,1419,2016-04-15T18:49:02Z,2020-12-24T01:24:45Z,2020-12-24T03:36:04Z,YES
722,7530570,appium,https://github.com/appium/appium,12453,130,4904,2013-01-09T22:49:50Z,2020-12-21T22:53:11Z,2020-12-23T15:11:41Z,YES
723,40013435,redux-form,https://github.com/redux-form/redux-form,12454,474,1652,2015-07-31T16:07:03Z,2020-12-11T04:51:43Z,2020-12-23T09:32:37Z,YES
725,103749180,cosmos,https://github.com/OpenGenus/cosmos,12465,2393,3223,2017-09-16T12:07:05Z,2020-12-20T05:36:15Z,2020-12-24T01:17:34Z,YES
727,17814354,mithril.js,https://github.com/MithrilJS/mithril.js,12475,179,933,2014-03-17T01:59:39Z,2020-12-23T10:42:04Z,2020-12-23T10:42:09Z,YES
728,123572362,learn-go-with-tests,https://github.com/quii/learn-go-with-tests,12482,15,1592,2018-03-02T11:41:14Z,2020-12-23T08:03:02Z,2020-12-24T00:56:37Z,YES
729,71576450,guetzli,https://github.com/google/guetzli,12484,122,992,2016-10-21T15:13:18Z,2020-07-13T10:45:17Z,2020-12-23T19:20:23Z,YES
730,224663696,alpine,https://github.com/alpinejs/alpine,12485,24,476,2019-11-28T13:51:55Z,2020-12-15T17:26:59Z,2020-12-24T02:53:59Z,YES
732,11397939,goaccess,https://github.com/allinurl/goaccess,12496,293,853,2013-07-14T03:42:08Z,2020-12-22T17:30:32Z,2020-12-24T04:09:12Z,YES
733,22282353,Chameleon,https://github.com/vicc/Chameleon,12502,64,1301,2014-07-26T09:01:09Z,2020-12-01T17:42:05Z,2020-12-23T12:32:23Z,YES
735,5604798,selectize.js,https://github.com/selectize/selectize.js,12518,220,3584,2012-08-29T18:31:57Z,2020-12-08T11:26:18Z,2020-12-23T21:53:19Z,YES
743,28538501,react-grid-layout,https://github.com/STRML/react-grid-layout,12536,95,1720,2014-12-27T14:28:40Z,2020-12-21T22:45:02Z,2020-12-24T02:37:51Z,YES
744,781028,node-inspector,https://github.com/node-inspector/node-inspector,12537,240,774,2010-07-17T23:20:19Z,2018-02-08T23:01:21Z,2020-12-23T20:22:27Z,YES
745,65750241,expo,https://github.com/expo/expo,12543,916,2056,2016-08-15T17:14:25Z,2020-12-24T02:41:49Z,2020-12-24T01:20:33Z,YES
746,1062572,Catch2,https://github.com/catchorg/Catch2,12552,270,2110,2010-11-08T18:22:56Z,2020-12-22T07:43:40Z,2020-12-23T15:20:02Z,YES
747,1198539,netron,https://github.com/lutzroeder/netron,12558,19,1531,2010-12-26T12:53:43Z,2020-12-24T04:33:55Z,2020-12-24T04:34:00Z,YES
748,56352157,reactotron,https://github.com/infinitered/reactotron,12560,106,794,2016-04-15T21:58:32Z,2020-12-09T10:00:42Z,2020-12-23T23:15:33Z,YES
751,3374332,bootswatch,https://github.com/thomaspark/bootswatch,12582,10,3415,2012-02-07T04:31:56Z,2020-12-11T18:48:37Z,2020-12-23T18:49:42Z,YES
752,2810292,rufus,https://github.com/pbatard/rufus,12583,7,1413,2011-11-19T19:12:05Z,2020-12-17T23:29:51Z,2020-12-24T04:20:56Z,YES
753,911765,diaspora,https://github.com/diaspora/diaspora,12585,455,2916,2010-09-15T05:20:04Z,2020-11-30T17:06:40Z,2020-12-22T20:12:24Z,YES
754,60243197,server,https://github.com/nextcloud/server,12586,2714,2328,2016-06-02T07:44:14Z,2020-12-24T02:20:40Z,2020-12-24T02:20:21Z,YES
758,79723839,bit,https://github.com/teambit/bit,12603,331,635,2017-01-22T14:51:43Z,2020-12-24T03:59:08Z,2020-12-24T03:59:10Z,YES
759,45646037,plotly.js,https://github.com/plotly/plotly.js,12605,994,1472,2015-11-05T23:27:17Z,2020-12-24T04:29:20Z,2020-12-23T21:01:44Z,YES
761,501326,requirejs,https://github.com/requirejs/requirejs,12615,271,2382,2010-02-03T21:08:14Z,2020-12-12T06:09:19Z,2020-12-24T02:56:08Z,YES
